customer_id;lname;fname;city;state_province;postal_code;country;gender;occupation
9863;Estorgia;Fred;Albany;OR;73622;USA;M;Manual
9864;Morris;Benjamin;Burbank;CA;58818;USA;M;Skilled Manual
9865;Barukh;Victoria;Berkeley;CA;94771;USA;F;Management
9866;Mcney;Scott;Bremerton;WA;46129;USA;M;Management
9867;Campbell;Elwood;Salem;OR;48244;USA;F;Skilled Manual
9868;Clayton;Megan;Hidalgo;Zacatecas;38470;Mexico;F;Management
9869;Simpson;Irene;Imperial Beach;CA;67472;USA;M;Professional
9870;Brown;Susan;Walla Walla;WA;88427;USA;M;Professional
9871;Patera;Donald;Woodburn;OR;95572;USA;F;Skilled Manual
9872;Steffanson;F. Keith;Shawnee;BC;44415;Canada;M;Manual
9873;Davidson;Linda;Issaquah;WA;87489;USA;M;Professional
9874;Herbig;William;Ballard;WA;75201;USA;F;Skilled Manual
9875;Kintner;Dale;San Diego;CA;14670;USA;M;Skilled Manual
9876;Griebel;Isabel;Santa Cruz;CA;93834;USA;M;Manual
9877;Bennett;Leila;Port Hammond;BC;98464;Canada;F;Manual
9878;Miller;Martha;Cliffside;BC;18499;Canada;M;Management
9879;Malone;Zoey;El Cajon;CA;88290;USA;M;Skilled Manual
9880;York;Katherine;Burnaby;BC;73486;Canada;F;Skilled Manual
9881;Bean;Mary;Bremerton;WA;10440;USA;M;Manual
9882;Taraska;Matt;Berkeley;CA;60797;USA;M;Professional
9883;Strauh;Shirley;Woodland Hills;CA;62912;USA;M;Management
9884;Vandermey;Everett;Lake Oswego;OR;79430;USA;F;Skilled Manual
9885;Carlson;Sherry;Marysville;WA;47707;USA;M;Professional
9886;Jackson;Miguel;Long Beach;CA;40952;USA;F;Skilled Manual
9887;Campanelli;Marian;La Cruz;Sinaloa;37533;Mexico;M;Manual
9888;Swenson;Thomas;Oakland;CA;59082;USA;F;Skilled Manual
9889;Idelson;John;Langford;BC;58682;Canada;F;Professional
9890;Robinson;James;Renton;WA;71070;USA;M;Manual
9891;Tracey;Susan;Yakima;WA;36832;USA;M;Professional
9892;Bartlow;Laura;Salem;OR;89704;USA;M;Professional
9893;Snedeker;Margaret;Sedro Woolley;WA;21627;USA;M;Manual
9894;Boshnack;Monica;Victoria;BC;40661;Canada;F;Professional
9895;Cody;Delia;Camacho;Zacatecas;11453;Mexico;M;Professional
9896;Cole;Nancy;Cliffside;BC;95648;Canada;M;Manual
9897;Krug;Josephine;Spokane;WA;32602;USA;M;Manual
9898;Betsekas;Lewis;Seattle;WA;82959;USA;F;Professional
9899;Maier;Eileen;Renton;WA;85074;USA;F;Skilled Manual
9900;Sears;Arnold;Lynnwood;WA;75300;USA;M;Manual
9901;White;Jilleane;Camacho;Zacatecas;43577;Mexico;F;Skilled Manual
9902;Smith;Delta;Sooke;BC;26257;Canada;F;Manual
9903;Tato;Fred;Burbank;CA;59695;USA;M;Skilled Manual
9904;Boriskin;Robert;Richmond;BC;81244;Canada;M;Skilled Manual
9905;Patrick;May;Vancouver;BC;80844;Canada;F;Professional
9906;Ellis;Efraim;Vancouver;BC;68555;Canada;F;Professional
9907;Walsh;James;Oak Bay;BC;28563;Canada;F;Management
9908;Ward;M. Diann;Woodland Hills;CA;81435;USA;M;Professional
9909;Burbridge;Michael;Lemon Grove;CA;86065;USA;M;Skilled Manual
9910;Kuhns;Shirley;Grossmont;CA;61002;USA;M;Skilled Manual
9911;Fox;Pamela;Mill Valley;CA;75891;USA;F;Manual
9912;Lutz;Sanford;Fremont;CA;61087;USA;M;Management
9913;Clark;Connie;West Covina;CA;24333;USA;M;Manual
9914;Tiffany;Ned;Royal Oak;BC;48397;Canada;M;Skilled Manual
9915;McCombs;Gerald;Concord;CA;50512;USA;F;Professional
9916;Schwartz;Josephine;Santa Monica;CA;67031;USA;M;Clerical
9917;Antypas;Mary;Mill Valley;CA;35308;USA;F;Management
9918;Tingey;Brian;Guadalajara;Jalisco;17988;Mexico;M;Manual
9919;Gates;George;Haney;BC;25134;Canada;F;Manual
9920;Winslow;John;Issaquah;WA;72975;USA;M;Management
9921;Buensalido;Dennis;Redwood City;CA;46283;USA;F;Skilled Manual
9922;Stanley;Allison;San Carlos;CA;60286;USA;F;Skilled Manual
9923;Swingley;Darryl;Daly City;CA;98754;USA;M;Professional
9924;Powell;Randall;Renton;WA;45972;USA;F;Manual
9925;Terry;Karen;Haney;BC;35520;Canada;M;Manual
9926;Blankenship;Michael;Port Hammond;BC;54554;Canada;F;Manual
9927;Hatton;Peter;La Mesa;CA;25346;USA;M;Professional
9928;Teater;Patrick;Spokane;WA;10542;USA;F;Manual
9929;Chamberlin;Kathryn;Albany;OR;46495;USA;M;Management
9930;Webb;Devon;Mexico City;Mexico;96851;Mexico;M;Professional
9931;Bastrana;Terrell;Torrance;CA;98966;USA;F;Professional
9932;Jennings;Georgeane;West Covina;CA;16486;USA;F;Professional
9933;Yaklich;Ken;Bellingham;WA;83762;USA;F;Manual
9934;Sparvoli;Rebecca;Burlingame;CA;40150;USA;M;Professional
9935;Miller;Richard;Cliffside;BC;73588;Canada;M;Manual
9936;Adamich;Edna;Colma;CA;95137;USA;F;Skilled Manual
9937;Holland;Michael;Tacoma;WA;94736;USA;M;Manual
9938;Wade;Angeline;N. Vancouver;BC;82448;Canada;F;Skilled Manual
9939;Wong;Candy;Guadalajara;Jalisco;48209;Mexico;M;Professional
9940;Sparks;Tina;Concord;CA;68620;USA;M;Professional
9941;Allison;Margaret;Metchosin;BC;73250;Canada;M;Professional
9942;Sugiyama;Raeann;La Cruz;Sinaloa;92284;Mexico;M;Management
9943;Duran;Arvid;Altadena;CA;89368;USA;M;Manual
9944;Kelley;Kimberly;Seattle;WA;74564;USA;M;Management
9945;Mora;Earnest;Mexico City;Mexico;11518;Mexico;M;Skilled Manual
9946;Burbank;Doreen;Palo Alto;CA;61875;USA;M;Management
9947;Valdez;Christopher;Ladner;BC;63990;Canada;M;Professional
9948;Rowell;Harold;Oak Bay;BC;54216;Canada;F;Professional
9949;Jordan;Robbie;National City;CA;22493;USA;M;Management
9950;Dodge;Alinor;Newton;BC;51732;Canada;M;Manual
9951;Barrera;Robert;Port Orchard;WA;38611;USA;M;Professional
9952;Cochran;Alice;Vancouver;BC;60160;Canada;M;Management
9953;Hollowell;Gregory;La Cruz;Sinaloa;59760;Mexico;F;Professional
9954;Walters;Rene;Acapulco;Guerrero;47471;Mexico;F;Manual
9955;Lund;Rebecca;Spring Valley;CA;85939;USA;F;Management
9956;Fray;Neioa;Olympia;WA;66104;USA;F;Management
9957;Yamaguchi;Yumiko;Richmond;CA;22995;USA;M;Manual
9958;Lane;Susan;Santa Cruz;CA;42029;USA;M;Manual
9959;Steinke;Harry;Pomona;CA;12821;USA;F;Manual
9960;Stowe;Stacie;Downey;CA;97016;USA;F;Manual
9961;Slorf;Elisabeth;Novato;CA;33970;USA;F;Professional
9962;Washington;Charles;Ladner;BC;84327;Canada;M;Skilled Manual
9963;York;Susan;Burlingame;CA;86441;USA;M;Manual
9964;Woodrow;Pamela;Redwood City;CA;39612;USA;F;Management
9965;McCormick;Tricia;Richmond;CA;71237;USA;F;Professional
9966;Simon;Regina;Santa Anita;DF;27625;Mexico;M;Manual
9967;Kesler;Opal;Yakima;WA;61063;USA;F;Management
9968;Wilkinson;Kyndra;N. Vancouver;BC;99052;Canada;F;Professional
9969;Terhorst;Linda;Palo Alto;CA;82212;USA;F;Skilled Manual
9970;Bidelman;Kevin;Palo Alto;CA;96215;USA;F;Manual
9971;Payne;Patricia;Camacho;Zacatecas;35684;Mexico;F;Manual
9972;Quinonez;Edward;Woodburn;OR;88556;USA;M;Skilled Manual
9973;Cattelona;Kimberlee;Long Beach;CA;20480;USA;M;Skilled Manual
9974;Meyer;Alexandra;Burbank;CA;31729;USA;M;Management
9975;Carson;Eva;San Diego;CA;25222;USA;F;Skilled Manual
9976;Reyno;Jillian;Tacoma;WA;86716;USA;F;Manual
9977;Vance;James;Beaverton;OR;23670;USA;F;Management
9978;Bay;Audrey;Tixapan;DF;74027;Mexico;F;Skilled Manual
9979;Brescia;Judy;Glendale;CA;76142;USA;M;Skilled Manual
9980;Chatfield;Carol;Lakewood;CA;92661;USA;M;Manual
9981;Noonan;Colin;Burien;WA;34645;USA;F;Skilled Manual
9982;Livingston;Caswell;San Jose;CA;17326;USA;M;Skilled Manual
9983;Tammy;Geraldine;Royal Oak;BC;50763;Canada;F;Professional
9984;Tallaksen;Howard;Acapulco;Guerrero;72313;Mexico;M;Professional
9985;Johnson;Lea Ann;San Gabriel;CA;71912;USA;M;Professional
9986;Swenson;Samantha;Arcadia;CA;59623;USA;M;Management
9987;Cooke;Jackie;Sedro Woolley;WA;25385;USA;F;Skilled Manual
9988;Cabezzas;Norman;Burlingame;CA;78257;USA;M;Manual
9989;Reynolds;Rosa;Royal Oak;BC;82887;Canada;M;Clerical
9990;Hazlett;Connie;Merida;Yucatan;29222;Mexico;F;Professional
9991;Hooker;Nasrin;Beverly Hills;CA;97100;USA;F;Skilled Manual
9992;Posa;Joyce;Spring Valley;CA;82296;USA;M;Manual
9993;Wesley;Elizabeth;Tixapan;DF;19250;Mexico;M;Clerical
9994;Brandolino;Lauren;Mill Valley;CA;69607;USA;M;Skilled Manual
9995;Tankhilevich;Ethel;Haney;BC;71722;Canada;F;Clerical
9996;Huddleston;Linda;Newton;BC;61948;Canada;M;Management
9997;Spinks;John;Olympia;WA;30225;USA;F;Manual
9998;Valdez;Brittney;Altadena;CA;12905;USA;M;Professional
9999;Tremmel;Meghan;Burien;WA;20051;USA;M;Management
10000;Andis;Matthew;Mexico City;Mexico;67892;Mexico;F;Skilled Manual
10001;Blanco;Nola;Merida;Yucatan;67492;Mexico;F;Skilled Manual
10002;Evans;Ronald;Hidalgo;Zacatecas;55203;Mexico;M;Management
10003;Tuason;Tobias;Lemon Grove;CA;93671;USA;F;Professional
10004;Weaver;Thomas;Marysville;WA;73837;USA;F;Professional
10005;Richardson;Kenneth;Colma;CA;78467;USA;M;Management
10006;Masterson;Clifton;Oakland;CA;67979;USA;F;Professional
10007;Beresford;John;Downey;CA;38771;USA;F;Professional
10008;Whelchel;Angela;Merida;Yucatan;23967;Mexico;F;Manual
10009;Carothers;Nic;Lincoln Acres;CA;59920;USA;F;Professional
10010;Statton;Kelly;Bellingham;WA;11278;USA;F;Professional
10011;Joseph;Katherine;Lincoln Acres;CA;13393;USA;F;Manual
10012;Weiss;Helen;Lemon Grove;CA;29911;USA;F;Skilled Manual
10013;Freeman;Brandy;Tlaxiaco;Oaxaca;97187;Mexico;M;Manual
10014;Thomas;Mary;Cliffside;BC;53575;Canada;M;Skilled Manual
10015;DeVita;Dorothy;Tacoma;WA;87013;USA;F;Professional
10016;Moore;Beth;Burnaby;BC;95632;Canada;M;Skilled Manual
10017;Wharton;Patricia;Berkeley;CA;91632;USA;M;Manual
10018;Bethune;Lori;San Diego;CA;95873;USA;M;Skilled Manual
10019;Swift;Andrew;Portland;OR;61634;USA;F;Skilled Manual
10020;Brice;Virginia;Lake Oswego;OR;15507;USA;F;Manual
10021;Perko;Karen;Imperial Beach;CA;46430;USA;F;Management
10022;Hutchinson;Valerie;Long Beach;CA;65464;USA;M;Manual
10023;Bellmire;Diana;Daly City;CA;34931;USA;F;Skilled Manual
10024;Speigel;Donna;Santa Anita;DF;20127;Mexico;M;Manual
10025;Burns;Robert;Westminster;BC;56080;Canada;M;Manual
10026;Evans;Chris;Salem;OR;74382;USA;F;Skilled Manual
10027;Cefalu;Karel;Bellingham;WA;95522;USA;F;Skilled Manual
10028;Visperas;Robert;Sedro Woolley;WA;98778;USA;F;Management
10029;Boudreaux;Richard;Port Hammond;BC;67055;Canada;F;Skilled Manual
10030;Dutton;Allen;Kirkland;WA;49735;USA;M;Skilled Manual
10031;Bryans;Ann;El Cajon;CA;83173;USA;F;Manual
10032;Curtis;Jeffrey;San Gabriel;CA;57232;USA;F;Skilled Manual
10033;Castillo;Ryan;Bremerton;WA;53232;USA;F;Skilled Manual
10034;Milheiser;Julian;Lynnwood;WA;92033;USA;F;Manual
10035;Rodriguez;David;Lynnwood;WA;57794;USA;M;Professional
10036;Talyat;Rocky;Mill Valley;CA;11667;USA;M;Professional
10037;Maye;Joan;Ladner;BC;16298;Canada;F;Skilled Manual
10038;Long;Joanne;Sooke;BC;35331;Canada;M;Professional
10039;Standridge;Derek;Chula Vista;CA;61242;USA;M;Professional
10040;Parez;Deanna;Lincoln Acres;CA;36119;USA;F;Manual
10041;Bateman;Gene;Langford;BC;98364;Canada;M;Professional
10042;Van Fleet;Helen;La Jolla;CA;23430;USA;F;Skilled Manual
10043;Husk;Velma;Walla Walla;WA;25545;USA;F;Skilled Manual
10044;Akiyama;Sarah;Westminster;BC;42064;Canada;F;Skilled Manual
10045;Torres;Sherena;Sedro Woolley;WA;10340;USA;M;Skilled Manual
10046;Davis;Pat;Redwood City;CA;92020;USA;M;Management
10047;Cisneros;Jamie;Port Hammond;BC;99165;Canada;M;Skilled Manual
10048;Belcher;Kellie;Camacho;Zacatecas;48008;Mexico;F;Manual
10049;Davis;Jessica;Altadena;CA;21315;USA;F;Management
10050;Martinez;Cheryl;Altadena;CA;35318;USA;M;Management
10051;Vaughn;Ruby;Berkeley;CA;73787;USA;M;Clerical
10052;McInerney;Shirley;Bellingham;WA;27660;USA;M;Management
10053;Stanley;Dylan;Torrance;CA;58582;USA;F;Professional
10054;Tucker;Myron;Woodland Hills;CA;77616;USA;F;Management
10055;Bohn;Arthur;Edmonds;WA;48408;USA;M;Skilled Manual
10056;Conway;Sandra;Arcadia;CA;33604;USA;M;Clerical
10057;Phillips;Mary;Richmond;CA;67652;USA;M;Professional
10058;Cetnar;Marilyn;Burien;WA;19010;USA;F;Skilled Manual
10059;Stopp;Arthur;Issaquah;WA;21125;USA;M;Skilled Manual
10060;Asuncion;Barbara;Berkeley;CA;37643;USA;F;Professional
10061;Kindle;Robert;Glendale;CA;59202;USA;M;Manual
10062;Wuest;Elizabeth;Ballard;WA;61308;USA;F;Professional
10063;Crisp;Juliet;Sedro Woolley;WA;94745;USA;F;Skilled Manual
10064;Maestas;Thomas;National City;CA;17295;USA;M;Manual
10065;Thorn;Dolores;Pomona;CA;16895;USA;F;Professional
10066;Shane;Hazel;Colma;CA;46062;USA;M;Skilled Manual
10067;Blachman;Patricia;Beverly Hills;CA;69367;USA;F;Management
10068;Stevens;Paula;Yakima;WA;23240;USA;F;Professional
10069;Plutt;Aaron;San Jose;CA;27870;USA;F;Management
10070;Andrews;James;Lebanon;OR;46904;USA;F;Skilled Manual
10071;Pesonen;Dieter;Haney;BC;43988;Canada;M;Professional
10072;Cervi;Katherine;Shawnee;BC;29184;Canada;M;Professional
10073;Cataldo;Harold;Yakima;WA;85260;USA;F;Professional
10074;Hawn;Eleanor;Ballard;WA;36617;USA;M;Professional
10075;Walton;Nora;Lynnwood;WA;38732;USA;F;Professional
10076;Adeyanju;Kevin;Bellingham;WA;28959;USA;M;Professional
10077;Cata;Betty Marilee;Ladner;BC;96234;Canada;M;Clerical
10078;Fazio;Marcelina;Colma;CA;78915;USA;F;Manual
10079;Avetisian;Betty;Chula Vista;CA;13354;USA;F;Manual
10080;Arevalo;Angel;Altadena;CA;34903;USA;M;Professional
10081;Asfaha;Curtis;Renton;WA;34502;USA;M;Management
10082;Krueger;Esther;Renton;WA;22214;USA;M;Management
10083;Belcher;Maria;West Covina;CA;60682;USA;F;Professional
10084;Mahan;John;Berkeley;CA;40847;USA;F;Skilled Manual
10085;Crowell;Chris;Haney;BC;45477;Canada;M;Professional
10086;Walker;Richard;Port Hammond;BC;64511;Canada;F;Skilled Manual
10087;Begley;James;La Mesa;CA;35303;USA;F;Manual
10088;Gordon;Emma;Coronado;CA;20499;USA;F;Professional
10089;Nilson;Klara;Royal Oak;BC;56452;Canada;M;Professional
10090;Brooks;Don;Daly City;CA;61952;USA;M;Skilled Manual
10091;Ziegelman;David;Puyallup;WA;83102;USA;M;Professional
10092;Ward;Roxanne;Walla Walla;WA;24829;USA;M;Professional
10093;Torosian;Mark;Bellingham;WA;92104;USA;M;Skilled Manual
10094;Clark;Denise;Burlingame;CA;48493;USA;M;Professional
10095;Hicks;Sandra;Orizaba;Veracruz;81930;Mexico;F;Management
10096;Yamamoto;Takao;Colma;CA;30773;USA;M;Manual
10097;Taylor;Gen;Beverly Hills;CA;40802;USA;M;Manual
10098;Reynolds;Kathy;Beverly Hills;CA;18083;USA;M;Manual
10099;Whiting;Frances;La Jolla;CA;56552;USA;M;Skilled Manual
10100;Clark;Jack;Lynnwood;WA;10425;USA;F;Management
10101;Stein;Jennifer;Burbank;CA;41347;USA;F;Professional
10102;Calahoo;Rita;Downey;CA;60381;USA;M;Skilled Manual
10103;Lang;Vicki;Anacortes;WA;31173;USA;M;Skilled Manual
10104;Poole;Stella;Beverly Hills;CA;16369;USA;F;Manual
10105;Sutherland;Earl;Daly City;CA;52322;USA;M;Management
10106;Allen;Ellen;Corvallis;OR;36802;USA;M;Skilled Manual
10107;Campbell;Theresa;Grossmont;CA;30762;USA;F;Professional
10108;Keenan;Phyllis;Ballard;WA;47280;USA;F;Management
10109;Nash;Johanna;Arcadia;CA;88264;USA;F;Skilled Manual
10110;Hamilton;Maria;Grossmont;CA;70945;USA;M;Manual
10111;Steele;Joe;Port Orchard;WA;53832;USA;M;Skilled Manual
10112;Lerfald;Elaine;Victoria;BC;26933;Canada;M;Management
10113;Christensen;Robert;La Cruz;Sinaloa;26532;Mexico;F;Professional
10114;Marshall;Naomi;La Cruz;Sinaloa;14243;Mexico;F;Skilled Manual
10115;Jasdzewski;Linda;Spring Valley;CA;79004;USA;F;Professional
10116;Walker;Brian;Puyallup;WA;32877;USA;M;Skilled Manual
10117;Richberger;Mary;Berkeley;CA;37507;USA;F;Professional
10118;Tullos;Tommy;Corvallis;OR;56541;USA;F;Professional
10119;Wood;Amy;Richmond;BC;53625;Canada;F;Manual
10120;Vaughn;Tom;Downey;CA;38821;USA;F;Management
10121;Thatcher;Amy;Vancouver;BC;74774;Canada;M;Manual
10122;Baker;Peggy;San Carlos;CA;26132;USA;F;Professional
10123;Marino;Hope;Oak Bay;BC;46754;Canada;F;Manual
10124;Ohman;Norma;Langford;BC;36981;Canada;M;Management
10125;Story;Timothy;Westminster;BC;52582;Canada;F;Professional
10126;Temple;Jon;Lakewood;CA;86937;USA;F;Professional
10127;Bishop;Robert;Oakland;CA;94083;USA;F;Professional
10128;Ackerman;Carol;Burien;WA;42925;USA;M;Skilled Manual
10129;Kesse;John Clark;N. Vancouver;BC;42525;Canada;F;Professional
10130;Nova;John;N. Vancouver;BC;30236;Canada;M;Skilled Manual
10131;Bishop;Sandra;Tacoma;WA;68704;USA;F;Professional
10132;Clayton;Alan;Concord;CA;48869;USA;F;Professional
10133;Vanderhoof;Tracy;National City;CA;53500;USA;F;Skilled Manual
10134;Smith;Helen;Imperial Beach;CA;72534;USA;F;Manual
10135;Baker;Karen;Richmond;CA;43326;USA;F;Manual
10136;Kight;Patrice;Los Angeles;CA;28521;USA;M;Skilled Manual
10137;Babel;Melissa;Newton;BC;64474;Canada;F;Management
10138;Roberts;Pete;Bellflower;CA;15832;USA;M;Skilled Manual
10139;Sumner;David;Everett;WA;17947;USA;F;Professional
10140;Weintraub;Russell;Tacoma;WA;58853;USA;M;Manual
10141;Caywood;Richard;Langford;BC;27130;Canada;F;Manual
10142;Hanold;Joanna;Beaverton;OR;82517;USA;F;Skilled Manual
10143;Stokes;David;Long Beach;CA;16956;USA;M;Manual
10144;Bettis;Shyla;Lakewood;CA;38505;USA;F;Management
10145;Heidi;Tina;Albany;OR;38104;USA;F;Clerical
10146;Govaviteh;William;Novato;CA;25816;USA;F;Professional
10147;Hudran;Clifford;Torrance;CA;90576;USA;M;Professional
10148;Lowry;James;Oak Bay;BC;44449;Canada;F;Manual
10149;Verdugo;Frank;Santa Monica;CA;75371;USA;M;Professional
10150;Lowe;Robert;Marysville;WA;94405;USA;M;Manual
10151;Rangel;Tracy;Cliffside;BC;65197;Canada;M;Skilled Manual
10152;Spiros;Vivian;Albany;OR;50393;USA;M;Professional
10153;Bianco;Mary;Bellflower;CA;86346;USA;M;Skilled Manual
10154;Neloms;Nannie;Langley;BC;37704;Canada;F;Skilled Manual
10155;Argo;Alicia;Palo Alto;CA;39819;USA;F;Skilled Manual
10156;Velez;Ronald;San Carlos;CA;30045;USA;F;Manual
10157;McGuire;Patricia;Woodland Hills;CA;41507;USA;F;Management
10158;Trezza;Dianne;Santa Cruz;CA;24188;USA;F;Professional
10159;Sison;Victoria;Sooke;BC;57625;Canada;M;Skilled Manual
10160;Wilson;Jean;La Cruz;Sinaloa;79175;Mexico;M;Management
10161;Tran;Jennifer;Burbank;CA;78774;USA;M;Manual
10162;Williams;Bobbie;San Gabriel;CA;66485;USA;M;Professional
10163;Vaughn;Emyril;San Jose;CA;32247;USA;M;Skilled Manual
10164;Beaubien;Peter;San Francisco;CA;85119;USA;F;Management
10165;Tracy;Laura;Newport Beach;CA;89749;USA;F;Skilled Manual
10166;Hansen;Marilyn;Lake Oswego;OR;97842;USA;F;Professional
10167;Vigil;Cheryl;Olympia;WA;79575;USA;M;Professional
10168;Whisten;Henry;Marysville;WA;64771;USA;F;Manual
10169;Cabezzaslacayo;Harriet;W. Linn;OR;28017;USA;M;Skilled Manual
10170;Zeretzke;Mark;Palo Alto;CA;52082;USA;M;Skilled Manual
10171;Waller;Thomas;Ladner;BC;54197;Canada;M;Clerical
10172;Brown;Jacques;Port Hammond;BC;70715;Canada;M;Professional
10173;Weathers;Lorriene;Spokane;WA;38992;USA;F;Skilled Manual
10174;Shekell;William;Burbank;CA;46640;USA;M;Skilled Manual
10175;Mack;Matthew;Fremont;CA;53785;USA;F;Professional
10176;Warfield;Michael;Corvallis;OR;26282;USA;M;Professional
10177;Stephenson;Beverly;Langley;BC;74934;Canada;M;Professional
10178;Munoz;Mitchell;Haney;BC;88937;Canada;M;Manual
10179;Sheeder;Richard;Sedro Woolley;WA;28407;USA;F;Skilled Manual
10180;Weindel;Ernie;Imperial Beach;CA;81279;USA;M;Management
10181;Smith;Richard;Royal Oak;BC;13202;Canada;F;Management
10182;Billingsley;Wendy;La Mesa;CA;32236;USA;F;Manual
10183;Kryway;Elizabeth;Colma;CA;30282;USA;M;Manual
10184;Saraj;Sange;Santa Anita;DF;87223;Mexico;F;Skilled Manual
10185;Leatherman;James;Burnaby;BC;24177;Canada;M;Manual
10186;Albenberg;Shawn;Salem;OR;74534;USA;M;Professional
10187;Cobb;Michael;Bellingham;WA;76649;USA;F;Professional
10188;Bowman;Lisa;Sedro Woolley;WA;93167;USA;F;Professional
10189;Batt;Chad;Port Hammond;BC;61444;Canada;F;Professional
10190;Baldwin;Thomas;Kirkland;WA;17832;USA;M;Skilled Manual
10191;Penington;Michelle;El Cajon;CA;43486;USA;F;Management
10192;Bass;Karen;San Gabriel;CA;65035;USA;M;Professional
10193;Arnone;Wavley;Shawnee;BC;64635;Canada;F;Skilled Manual
10194;Kaye;Joaquin;Lynnwood;WA;52346;USA;M;Skilled Manual
10195;Chen;Brian;Glendale;CA;18107;USA;M;Professional
10196;Moorehead;Leonard;Newton;BC;70979;Canada;M;Professional
10197;Passig;Cleo;Redwood City;CA;75610;USA;F;Clerical
10198;Clark;David;Anacortes;WA;94643;USA;F;Manual
10199;Krause;Stacy;Royal Oak;BC;91728;Canada;M;Professional
10200;Sorensen;Regina;Oregon City;OR;76923;USA;M;Skilled Manual
10201;Davis;Minette;San Gabriel;CA;13877;USA;M;Professional
10202;Clark;Mary Jane;Westminster;BC;64234;Canada;M;Manual
10203;Cochran;Michelle;Mill Valley;CA;66349;USA;M;Manual
10204;Anderson;Betty;Santa Cruz;CA;56576;USA;F;Manual
10205;Bunn;Elizabeth;Downey;CA;24852;USA;M;Management
10206;Callahan;Marion;Cliffside;BC;60532;Canada;M;Management
10207;Riffe;Tim;N. Vancouver;BC;93970;Canada;F;Manual
10208;Breuker;John;Merida;Yucatan;16520;Mexico;M;Professional
10209;Smith;Philippa;Santa Monica;CA;16120;USA;F;Skilled Manual
10210;Tribble;Mallie;Santa Monica;CA;38312;USA;M;Manual
10211;Wuesthoff;Shawn;Berkeley;CA;42299;USA;M;Skilled Manual
10212;Simpson;Lloyd;San Andres;DF;22465;Mexico;M;Management
10213;Barnes;Shirley;Lakewood;CA;27095;USA;M;Skilled Manual
10214;Holmes;Jean;Pomona;CA;46129;USA;F;Management
10215;Avakian;Cheryl;Marysville;WA;16921;USA;M;Management
10216;Tapia;Helen;Bellingham;WA;21172;USA;F;Professional
10217;Kelly;Carroll;Woodland Hills;CA;38070;USA;F;Skilled Manual
10218;Stanley;Michael;Langford;BC;88426;Canada;M;Skilled Manual
10219;White;Edwin;Westminster;BC;90541;Canada;M;Skilled Manual
10220;Walbridge;Diana;Haney;BC;80612;Canada;F;Management
10221;Ames;Mickey;Edmonds;WA;75337;USA;F;Professional
10222;Cantu;Kathleen;Long Beach;CA;31725;USA;M;Skilled Manual
10223;Mizer;Arlene;La Cruz;Sinaloa;32701;Mexico;F;Manual
10224;Hilen;Anthony;Oakland;CA;80543;USA;F;Professional
10225;Harris;David;Yakima;WA;53850;USA;F;Manual
10226;Brown;Connie;Yakima;WA;67853;USA;F;Skilled Manual
10227;Gannon;John;Lynnwood;WA;73232;USA;F;Manual
10228;Myers;Jeroen;National City;CA;60195;USA;F;Professional
10229;Fitzgerald;Jean;Ladner;BC;91117;Canada;F;Skilled Manual
10230;Navarro;Ellen;Sooke;BC;11152;Canada;F;Manual
10231;Curtis;Brandon;Lakewood;CA;80943;USA;M;Management
10232;Naugler;Delfino;Orizaba;Veracruz;66139;Mexico;M;Manual
10233;Pope;Manuelita;Coronado;CA;30932;USA;M;Management
10234;Zikria;Sharon;Beverly Hills;CA;53450;USA;F;Manual
10235;Stanis;Elinor;Langford;BC;55564;Canada;M;Professional
10236;Rovenza;Robert;Metchosin;BC;72083;Canada;M;Professional
10237;Zefeldt;Richard;Imperial Beach;CA;14068;USA;F;Professional
10238;Stevens;David;Spokane;WA;95747;USA;F;Skilled Manual
10239;Castellano;Nancy;Santa Cruz;CA;30186;USA;F;Skilled Manual
10240;Trujillo;Ira;Bremerton;WA;37062;USA;F;Professional
10241;Hayden;Helen;Royal Oak;BC;33052;Canada;F;Skilled Manual
10242;Pennington;Dennis;Oak Bay;BC;90015;Canada;F;Manual
10243;Stockman;Christine;Puyallup;WA;55777;USA;M;Skilled Manual
10244;Morton;Don;Westminster;BC;96502;Canada;F;Skilled Manual
10245;Barber;Sharon;Santa Cruz;CA;14280;USA;M;Manual
10246;Chadwick;Ricki;Burien;WA;33314;USA;M;Professional
10247;Rickhoff;Thomas;Newton;BC;30398;Canada;F;Manual
10248;Walker;Clifford;Kirkland;WA;15594;USA;F;Management
10249;Meek;Emily;Beverly Hills;CA;51547;USA;F;Manual
10250;Bowman;Eugene;Puyallup;WA;29052;USA;M;Manual
